tweet_id,time,tweet,retweet_count
379,2025-10-23 12:09:30,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,320
380,2025-10-23 12:10:00,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,3940
381,2025-10-23 12:10:30,Modi organized a large Modi awareness campaign.,2292
382,2025-10-23 12:11:00,digital India announced a major reform in digital India sector.,3751
383,2025-10-23 12:11:30,digital India discussed the new digital India policy in India.,4591
384,2025-10-23 12:12:00,manifesto launched a rally focusing on manifesto development.,4962
385,2025-10-23 12:12:30,Modi launched a rally focusing on Modi development.,1242
386,2025-10-23 12:13:00,Congress highlighted challenges in Congress programs.,4243
387,2025-10-23 12:13:30,Modi organized a large Modi awareness campaign.,2796
388,2025-10-23 12:14:00,digital India discussed the new digital India policy in India.,4236
389,2025-10-23 12:14:30,campaign criticized the opposition for campaign issues.,1878
390,2025-10-23 12:15:00,manifesto spoke about recent improvements in manifesto.,3364
391,2025-10-23 12:15:30,corruption highlighted challenges in corruption programs.,1112
392,2025-10-23 12:16:00,poll rally urged citizens to support poll rally initiatives.,4244
393,2025-10-23 12:16:30,education announced a major reform in education sector.,458
394,2025-10-23 12:17:00,Election Commission launched a rally focusing on Election Commission development.,3228
395,2025-10-23 12:17:30,education announced a major reform in education sector.,2057
396,2025-10-23 12:18:00,Congress organized a large Congress awareness campaign.,1611
397,2025-10-23 12:18:30,infrastructure promised better infrastructure opportunities for youth.,2002
398,2025-10-23 12:19:00,poll rally promised better poll rally opportunities for youth.,4467
399,2025-10-23 12:19:30,infrastructure organized a large infrastructure awareness campaign.,2828
400,2025-10-23 12:20:00,manifesto debated on manifesto reforms in Parliament.,531
401,2025-10-23 12:20:30,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,4916
402,2025-10-23 12:21:00,Election Commission highlighted challenges in Election Commission programs.,1531
403,2025-10-23 12:21:30,poll rally announced a major reform in poll rally sector.,3268
404,2025-10-23 12:22:00,infrastructure highlighted challenges in infrastructure programs.,2565
405,2025-10-23 12:22:30,Modi debated on Modi reforms in Parliament.,1462
406,2025-10-23 12:23:00,development promised better development opportunities for youth.,2546
407,2025-10-23 12:23:30,development organized a large development awareness campaign.,3255
408,2025-10-23 12:24:00,campaign urged citizens to support campaign initiatives.,1352
409,2025-10-23 12:24:30,Election Commission highlighted challenges in Election Commission programs.,2764
410,2025-10-23 12:25:00,education discussed the new education policy in India.,4284
411,2025-10-23 12:25:30,digital India criticized the opposition for digital India issues.,3029
412,2025-10-23 12:26:00,BJP discussed the new BJP policy in India.,2075
413,2025-10-23 12:26:30,jobs spoke about recent improvements in jobs.,181
414,2025-10-23 12:27:00,Congress criticized the opposition for Congress issues.,636
415,2025-10-23 12:27:30,education spoke about recent improvements in education.,2442
416,2025-10-23 12:28:00,manifesto promised better manifesto opportunities for youth.,4737
417,2025-10-23 12:28:30,campaign spoke about recent improvements in campaign.,4873
418,2025-10-23 12:29:00,development launched a rally focusing on development development.,793
419,2025-10-23 12:29:30,BJP debated on BJP reforms in Parliament.,3513
420,2025-10-23 12:30:00,poll rally organized a large poll rally awareness campaign.,2939
421,2025-10-23 12:30:30,digital India organized a large digital India awareness campaign.,2983
422,2025-10-23 12:31:00,BJP launched a rally focusing on BJP development.,193
423,2025-10-23 12:31:30,manifesto highlighted challenges in manifesto programs.,4671
424,2025-10-23 12:32:00,jobs discussed the new jobs policy in India.,43
425,2025-10-23 12:32:30,Modi urged citizens to support Modi initiatives.,4304
426,2025-10-23 12:33:00,digital India discussed the new digital India policy in India.,4840
427,2025-10-23 12:33:30,infrastructure criticized the opposition for infrastructure issues.,4917
428,2025-10-23 12:34:00,corruption debated on corruption reforms in Parliament.,4172
429,2025-10-23 12:34:30,jobs promised better jobs opportunities for youth.,4979
430,2025-10-23 12:35:00,development discussed the new development policy in India.,507
431,2025-10-23 12:35:30,campaign launched a rally focusing on campaign development.,4096
432,2025-10-23 12:36:00,education discussed the new education policy in India.,4721
433,2025-10-23 12:36:30,Modi announced a major reform in Modi sector.,1835
434,2025-10-23 12:37:00,Election Commission discussed the new Election Commission policy in India.,2667
435,2025-10-23 12:37:30,BJP urged citizens to support BJP initiatives.,2961
436,2025-10-23 12:38:00,digital India organized a large digital India awareness campaign.,3378
437,2025-10-23 12:38:30,education launched a rally focusing on education development.,1410
438,2025-10-23 12:39:00,jobs debated on jobs reforms in Parliament.,4316
439,2025-10-23 12:39:30,infrastructure launched a rally focusing on infrastructure development.,4080
440,2025-10-23 12:40:00,manifesto debated on manifesto reforms in Parliament.,4297
441,2025-10-23 12:40:30,jobs debated on jobs reforms in Parliament.,2427
442,2025-10-23 12:41:00,healthcare organized a large healthcare awareness campaign.,2716
443,2025-10-23 12:41:30,Congress debated on Congress reforms in Parliament.,3702
444,2025-10-23 12:42:00,Modi promised better Modi opportunities for youth.,335
445,2025-10-23 12:42:30,Congress organized a large Congress awareness campaign.,3418
446,2025-10-23 12:43:00,education urged citizens to support education initiatives.,4592
447,2025-10-23 12:43:30,digital India promised better digital India opportunities for youth.,540
448,2025-10-23 12:44:00,healthcare launched a rally focusing on healthcare development.,1611
449,2025-10-23 12:44:30,BJP criticized the opposition for BJP issues.,2105
450,2025-10-23 12:45:00,jobs debated on jobs reforms in Parliament.,331
451,2025-10-23 12:45:30,Modi spoke about recent improvements in Modi.,2473
452,2025-10-23 12:46:00,corruption announced a major reform in corruption sector.,2087
453,2025-10-23 12:46:30,development organized a large development awareness campaign.,2133
454,2025-10-23 12:47:00,Modi urged citizens to support Modi initiatives.,4870
455,2025-10-23 12:47:30,corruption promised better corruption opportunities for youth.,812
456,2025-10-23 12:48:00,campaign announced a major reform in campaign sector.,3341
457,2025-10-23 12:48:30,digital India urged citizens to support digital India initiatives.,396
458,2025-10-23 12:49:00,development organized a large development awareness campaign.,2866
459,2025-10-23 12:49:30,Congress criticized the opposition for Congress issues.,571
460,2025-10-23 12:50:00,development announced a major reform in development sector.,4443
461,2025-10-23 12:50:30,education launched a rally focusing on education development.,4446
462,2025-10-23 12:51:00,Modi urged citizens to support Modi initiatives.,3196
463,2025-10-23 12:51:30,infrastructure urged citizens to support infrastructure initiatives.,994
464,2025-10-23 12:52:00,education promised better education opportunities for youth.,841
465,2025-10-23 12:52:30,development promised better development opportunities for youth.,2843
466,2025-10-23 12:53:00,poll rally highlighted challenges in poll rally programs.,1312
467,2025-10-23 12:53:30,poll rally discussed the new poll rally policy in India.,1206
468,2025-10-23 12:54:00,jobs launched a rally focusing on jobs development.,1136
469,2025-10-23 12:54:30,healthcare launched a rally focusing on healthcare development.,2790
470,2025-10-23 12:55:00,BJP organized a large BJP awareness campaign.,2843
471,2025-10-23 12:55:30,healthcare promised better healthcare opportunities for youth.,4405
472,2025-10-23 12:56:00,poll rally discussed the new poll rally policy in India.,2892
473,2025-10-23 12:56:30,campaign criticized the opposition for campaign issues.,1710
474,2025-10-23 12:57:00,BJP announced a major reform in BJP sector.,2985
475,2025-10-23 12:57:30,manifesto discussed the new manifesto policy in India.,4287
476,2025-10-23 12:58:00,poll rally organized a large poll rally awareness campaign.,2230
477,2025-10-23 12:58:30,manifesto discussed the new manifesto policy in India.,170
478,2025-10-23 12:59:00,corruption announced a major reform in corruption sector.,3794
479,2025-10-23 12:59:30,Election Commission launched a rally focusing on Election Commission development.,1614
480,2025-10-23 13:00:00,Congress discussed the new Congress policy in India.,181
481,2025-10-23 13:00:30,campaign debated on campaign reforms in Parliament.,956
482,2025-10-23 13:01:00,infrastructure discussed the new infrastructure policy in India.,4236
483,2025-10-23 13:01:30,Election Commission promised better Election Commission opportunities for youth.,2051
484,2025-10-23 13:02:00,digital India discussed the new digital India policy in India.,2266
485,2025-10-23 13:02:30,Election Commission promised better Election Commission opportunities for youth.,4136
486,2025-10-23 13:03:00,development launched a rally focusing on development development.,4590
487,2025-10-23 13:03:30,Modi discussed the new Modi policy in India.,2547
488,2025-10-23 13:04:00,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,384
489,2025-10-23 13:04:30,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,3814
490,2025-10-23 13:05:00,manifesto debated on manifesto reforms in Parliament.,2612
491,2025-10-23 13:05:30,Modi spoke about recent improvements in Modi.,1732
492,2025-10-23 13:06:00,Election Commission launched a rally focusing on Election Commission development.,360
493,2025-10-23 13:06:30,Modi urged citizens to support Modi initiatives.,748
494,2025-10-23 13:07:00,Congress launched a rally focusing on Congress development.,3876
495,2025-10-23 13:07:30,healthcare launched a rally focusing on healthcare development.,2221
496,2025-10-23 13:08:00,manifesto promised better manifesto opportunities for youth.,2876
497,2025-10-23 13:08:30,education launched a rally focusing on education development.,710
498,2025-10-23 13:09:00,corruption criticized the opposition for corruption issues.,2184
499,2025-10-23 13:09:30,Modi debated on Modi reforms in Parliament.,2739
500,2025-10-23 13:10:00,Election Commission urged citizens to support Election Commission initiatives.,4408
501,2025-10-23 13:10:30,infrastructure discussed the new infrastructure policy in India.,1351
502,2025-10-23 13:11:00,campaign urged citizens to support campaign initiatives.,245
503,2025-10-23 13:11:30,poll rally organized a large poll rally awareness campaign.,1676
504,2025-10-23 13:12:00,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,2230
505,2025-10-23 13:12:30,campaign organized a large campaign awareness campaign.,4806
506,2025-10-23 13:13:00,campaign announced a major reform in campaign sector.,611
507,2025-10-23 13:13:30,Modi announced a major reform in Modi sector.,2878
508,2025-10-23 13:14:00,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,632
509,2025-10-23 13:14:30,Congress discussed the new Congress policy in India.,2313
510,2025-10-23 13:15:00,healthcare promised better healthcare opportunities for youth.,2068
511,2025-10-23 13:15:30,jobs debated on jobs reforms in Parliament.,3151
512,2025-10-23 13:16:00,digital India urged citizens to support digital India initiatives.,1515
513,2025-10-23 13:16:30,BJP highlighted challenges in BJP programs.,2717
514,2025-10-23 13:17:00,Modi highlighted challenges in Modi programs.,1682
515,2025-10-23 13:17:30,Congress debated on Congress reforms in Parliament.,4014
516,2025-10-23 13:18:00,campaign launched a rally focusing on campaign development.,268
